car_id,Transmission,Engine Size (cm3),Fuel Type,Powertrain,CO2 emission,Engine Size (cm3) (bins)
1203,Automatic,1995,Diesel,Internal Combustion Engine (ICE),180,1350
1229,Automatic,1995,Diesel,Internal Combustion Engine (ICE),149,1350
1230,Automatic,1995,Diesel,Internal Combustion Engine (ICE),166,1350
1242,Automatic,1995,Diesel,Internal Combustion Engine (ICE),149,1350
1243,Automatic,1995,Diesel,Internal Combustion Engine (ICE),166,1350
1286,Automatic,1995,Diesel,Internal Combustion Engine (ICE),169,1350
1287,Automatic,1995,Diesel,Internal Combustion Engine (ICE),169,1350
1288,Automatic,1995,Diesel,Internal Combustion Engine (ICE),184,1350
1289,Automatic,1995,Diesel,Internal Combustion Engine (ICE),178,1350
1290,Automatic,1995,Diesel,Internal Combustion Engine (ICE),195,1350
1291,Automatic,1995,Diesel,Internal Combustion Engine (ICE),184,1350
1294,Automatic,1995,Diesel,Internal Combustion Engine (ICE),168,1350
1295,Automatic,1995,Diesel,Internal Combustion Engine (ICE),187,1350
1296,Automatic,1995,Diesel,Internal Combustion Engine (ICE),167,1350
1297,Automatic,1995,Diesel,Internal Combustion Engine (ICE),188,1350
1298,Automatic,1995,Diesel,Internal Combustion Engine (ICE),171,1350
1299,Automatic,1995,Diesel,Internal Combustion Engine (ICE),196,1350
1317,Automatic,1995,Diesel,Internal Combustion Engine (ICE),204,1350
1318,Automatic,1995,Diesel,Internal Combustion Engine (ICE),249,1350
1323,Automatic,1995,Diesel,Internal Combustion Engine (ICE),204,1350
1324,Automatic,1995,Diesel,Internal Combustion Engine (ICE),249,1350
1337,Automatic,1995,Diesel,Internal Combustion Engine (ICE),164,1350
1338,Automatic,1995,Diesel,Internal Combustion Engine (ICE),299,1350
1343,Automatic,1995,Diesel,Internal Combustion Engine (ICE),164,1350
1344,Automatic,1995,Diesel,Internal Combustion Engine (ICE),299,1350
4945,Automatic,1995,Diesel,Internal Combustion Engine (ICE),183,1350
4946,Automatic,1995,Diesel,Internal Combustion Engine (ICE),183,1350
4953,Automatic,1995,Diesel,Internal Combustion Engine (ICE),181,1350
4954,Automatic,1995,Diesel,Internal Combustion Engine (ICE),182,1350
67,Manual,1598,Diesel,Internal Combustion Engine (ICE),144,1350
68,Manual,1598,Diesel,Internal Combustion Engine (ICE),155,1350
69,Manual,1598,Diesel,Internal Combustion Engine (ICE),140,1350
70,Manual,1598,Diesel,Internal Combustion Engine (ICE),151,1350
71,Automatic,1598,Diesel,Internal Combustion Engine (ICE),141,1350
72,Automatic,1598,Diesel,Internal Combustion Engine (ICE),153,1350
73,Manual,1598,Diesel,Internal Combustion Engine (ICE),144,1350
74,Manual,1598,Diesel,Internal Combustion Engine (ICE),155,1350
75,Automatic,1598,Diesel,Internal Combustion Engine (ICE),141,1350
231,Manual,1598,Diesel,Internal Combustion Engine (ICE),151,1350
232,Manual,1598,Diesel,Internal Combustion Engine (ICE),159,1350
233,Manual,1598,Diesel,Internal Combustion Engine (ICE),161,1350
234,Manual,1598,Diesel,Internal Combustion Engine (ICE),152,1350
241,Manual,1598,Diesel,Internal Combustion Engine (ICE),152,1350
242,Manual,1598,Diesel,Internal Combustion Engine (ICE),161,1350
243,Manual,1598,Diesel,Internal Combustion Engine (ICE),159,1350
244,Manual,1598,Diesel,Internal Combustion Engine (ICE),151,1350
248,Manual,1598,Diesel,Internal Combustion Engine (ICE),159,1350
249,Manual,1598,Diesel,Internal Combustion Engine (ICE),151,1350
250,Manual,1598,Diesel,Internal Combustion Engine (ICE),161,1350
251,Manual,1598,Diesel,Internal Combustion Engine (ICE),152,1350
261,Automatic,1598,Diesel,Internal Combustion Engine (ICE),155,1350
262,Automatic,1598,Diesel,Internal Combustion Engine (ICE),146,1350
263,Manual,1598,Diesel,Internal Combustion Engine (ICE),145,1350
264,Manual,1598,Diesel,Internal Combustion Engine (ICE),153,1350
273,Manual,1598,Diesel,Internal Combustion Engine (ICE),145,1350
274,Manual,1598,Diesel,Internal Combustion Engine (ICE),153,1350
1016,Manual,1598,Diesel,Internal Combustion Engine (ICE),129,1350
1017,Manual,1598,Diesel,Internal Combustion Engine (ICE),146,1350
1022,Manual,1598,Diesel,Internal Combustion Engine (ICE),146,1350
1023,Manual,1598,Diesel,Internal Combustion Engine (ICE),129,1350
1850,Manual,1598,Diesel,Internal Combustion Engine (ICE),131,1350
1851,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136,1350
1853,Manual,1598,Diesel,Internal Combustion Engine (ICE),126,1350
1854,Manual,1598,Diesel,Internal Combustion Engine (ICE),126,1350
1855,Manual,1598,Diesel,Internal Combustion Engine (ICE),126,1350
1856,Manual,1598,Diesel,Internal Combustion Engine (ICE),126,1350
1857,Manual,1598,Diesel,Internal Combustion Engine (ICE),126,1350
1858,Automatic,1598,Diesel,Internal Combustion Engine (ICE),129,1350
1859,Automatic,1598,Diesel,Internal Combustion Engine (ICE),129,1350
1895,Manual,1598,Diesel,Internal Combustion Engine (ICE),122,1350
1896,Manual,1598,Diesel,Internal Combustion Engine (ICE),122,1350
1899,Manual,1598,Diesel,Internal Combustion Engine (ICE),122,1350
1900,Manual,1598,Diesel,Internal Combustion Engine (ICE),122,1350
1905,Manual,1598,Diesel,Internal Combustion Engine (ICE),126,1350
1908,Manual,1598,Diesel,Internal Combustion Engine (ICE),130,1350
1909,Automatic,1598,Diesel,Internal Combustion Engine (ICE),135,1350
1925,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1926,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1931,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1932,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1933,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1934,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1949,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1950,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1951,Automatic,1598,Diesel,Internal Combustion Engine (ICE),132,1350
1952,Automatic,1598,Diesel,Internal Combustion Engine (ICE),132,1350
1953,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1954,Automatic,1598,Diesel,Internal Combustion Engine (ICE),132,1350
1955,Manual,1598,Diesel,Internal Combustion Engine (ICE),127,1350
1956,Automatic,1598,Diesel,Internal Combustion Engine (ICE),132,1350
1977,Manual,1598,Diesel,Internal Combustion Engine (ICE),123,1350
1978,Manual,1598,Diesel,Internal Combustion Engine (ICE),123,1350
1981,Manual,1598,Diesel,Internal Combustion Engine (ICE),123,1350
1982,Manual,1598,Diesel,Internal Combustion Engine (ICE),123,1350
1987,Automatic,1598,Diesel,Internal Combustion Engine (ICE),131,1350
1988,Automatic,1598,Diesel,Internal Combustion Engine (ICE),131,1350
2025,Manual,1598,Diesel,Internal Combustion Engine (ICE),137,1350
2026,Manual,1598,Diesel,Internal Combustion Engine (ICE),139,1350
2027,Automatic,1598,Diesel,Internal Combustion Engine (ICE),138,1350
2028,Manual,1598,Diesel,Internal Combustion Engine (ICE),142,1350
2029,Manual,1598,Diesel,Internal Combustion Engine (ICE),143,1350
2030,Automatic,1598,Diesel,Internal Combustion Engine (ICE),140,1350
2031,Automatic,1598,Diesel,Internal Combustion Engine (ICE),142,1350
2110,Manual,1598,Diesel,Internal Combustion Engine (ICE),132,1350
2111,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136,1350
2112,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136,1350
2120,Manual,1598,Diesel,Internal Combustion Engine (ICE),131,1350
2121,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136,1350
2122,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136,1350
2217,Manual,1598,Diesel,Internal Combustion Engine (ICE),149,1350
2276,Manual,1598,Diesel,Internal Combustion Engine (ICE),136,1350
2278,Manual,1598,Diesel,Internal Combustion Engine (ICE),138,1350
2314,Manual,1598,Diesel,Internal Combustion Engine (ICE),130,1350
2340,Manual,1598,Diesel,Internal Combustion Engine (ICE),141,1350
2341,Manual,1598,Diesel,Internal Combustion Engine (ICE),141,1350
2348,Manual,1598,Diesel,Internal Combustion Engine (ICE),138,1350
5139,Manual,1598,Diesel,Internal Combustion Engine (ICE),185,1350
5140,Manual,1598,Diesel,Internal Combustion Engine (ICE),188,1350
5149,Manual,1598,Diesel,Internal Combustion Engine (ICE),183,1350
5150,Manual,1598,Diesel,Internal Combustion Engine (ICE),187,1350
5161,Manual,1598,Diesel,Internal Combustion Engine (ICE),186,1350
5162,Manual,1598,Diesel,Internal Combustion Engine (ICE),188,1350
5175,Manual,1598,Diesel,Internal Combustion Engine (ICE),184,1350
5176,Manual,1598,Diesel,Internal Combustion Engine (ICE),187,1350
86,Automatic,2143,Diesel,Internal Combustion Engine (ICE),134,1350
87,Automatic,2143,Diesel,Internal Combustion Engine (ICE),153,1350
88,Automatic,2143,Diesel,Internal Combustion Engine (ICE),134,1350
89,Automatic,2143,Diesel,Internal Combustion Engine (ICE),153,1350
90,Automatic,2143,Diesel,Internal Combustion Engine (ICE),134,1350
91,Automatic,2143,Diesel,Internal Combustion Engine (ICE),153,1350
92,Automatic,2143,Diesel,Internal Combustion Engine (ICE),134,1350
93,Automatic,2143,Diesel,Internal Combustion Engine (ICE),153,1350
112,Automatic,2143,Diesel,Internal Combustion Engine (ICE),162,1350
113,Automatic,2143,Diesel,Internal Combustion Engine (ICE),188,1350
114,Automatic,2143,Diesel,Internal Combustion Engine (ICE),162,1350
115,Automatic,2143,Diesel,Internal Combustion Engine (ICE),182,1350
116,Automatic,2143,Diesel,Internal Combustion Engine (ICE),162,1350
117,Automatic,2143,Diesel,Internal Combustion Engine (ICE),182,1350
118,Automatic,2143,Diesel,Internal Combustion Engine (ICE),162,1350
119,Automatic,2143,Diesel,Internal Combustion Engine (ICE),188,1350
120,Automatic,2143,Diesel,Internal Combustion Engine (ICE),162,1350
121,Automatic,2143,Diesel,Internal Combustion Engine (ICE),188,1350
122,Automatic,2143,Diesel,Internal Combustion Engine (ICE),162,1350
123,Automatic,2143,Diesel,Internal Combustion Engine (ICE),188,1350
124,Automatic,2143,Diesel,Internal Combustion Engine (ICE),162,1350
125,Automatic,2143,Diesel,Internal Combustion Engine (ICE),182,1350
141,Automatic,2143,Diesel,Internal Combustion Engine (ICE),154,1350
142,Automatic,2143,Diesel,Internal Combustion Engine (ICE),171,1350
143,Automatic,2143,Diesel,Internal Combustion Engine (ICE),154,1350
144,Automatic,2143,Diesel,Internal Combustion Engine (ICE),171,1350
301,Automatic,2143,Diesel,Internal Combustion Engine (ICE),234,1350
302,Automatic,2143,Diesel,Internal Combustion Engine (ICE),256,1350
3608,Automatic,2143,Diesel,Internal Combustion Engine (ICE),193,1350
3609,Manual,2143,Diesel,Internal Combustion Engine (ICE),192,1350
3610,Automatic,2143,Diesel,Internal Combustion Engine (ICE),194,1350
3611,Manual,2143,Diesel,Internal Combustion Engine (ICE),191,1350
3612,Manual,2143,Diesel,Internal Combustion Engine (ICE),193,1350
3613,Manual,2143,Diesel,Internal Combustion Engine (ICE),194,1350
3614,Automatic,2143,Diesel,Internal Combustion Engine (ICE),195,1350
3615,Automatic,2143,Diesel,Internal Combustion Engine (ICE),196,1350
3616,Automatic,2143,Diesel,Internal Combustion Engine (ICE),197,1350
3617,Automatic,2143,Diesel,Internal Combustion Engine (ICE),196,1350
3618,Manual,2143,Diesel,Internal Combustion Engine (ICE),194,1350
3619,Manual,2143,Diesel,Internal Combustion Engine (ICE),195,1350
3620,Automatic,2143,Diesel,Internal Combustion Engine (ICE),198,1350
3621,Manual,2143,Diesel,Internal Combustion Engine (ICE),197,1350
3622,Automatic,2143,Diesel,Internal Combustion Engine (ICE),202,1350
3623,Manual,2143,Diesel,Internal Combustion Engine (ICE),201,1350
3624,Manual,2143,Diesel,Internal Combustion Engine (ICE),198,1350
3625,Automatic,2143,Diesel,Internal Combustion Engine (ICE),201,1350
3626,Automatic,2143,Diesel,Internal Combustion Engine (ICE),200,1350
3627,Automatic,2143,Diesel,Internal Combustion Engine (ICE),201,1350
3628,Manual,2143,Diesel,Internal Combustion Engine (ICE),199,1350
3629,Automatic,2143,Diesel,Internal Combustion Engine (ICE),203,1350
3630,Manual,2143,Diesel,Internal Combustion Engine (ICE),202,1350
3631,Manual,2143,Diesel,Internal Combustion Engine (ICE),199,1350
3644,Automatic,2143,Diesel,Internal Combustion Engine (ICE),197,1350
3645,Automatic,2143,Diesel,Internal Combustion Engine (ICE),201,1350
3646,Automatic,2143,Diesel,Internal Combustion Engine (ICE),203,1350
3647,Automatic,2143,Diesel,Internal Combustion Engine (ICE),201,1350
3648,Automatic,2143,Diesel,Internal Combustion Engine (ICE),196,1350
3649,Automatic,2143,Diesel,Internal Combustion Engine (ICE),198,1350
3650,Automatic,2143,Diesel,Internal Combustion Engine (ICE),197,1350
3651,Automatic,2143,Diesel,Internal Combustion Engine (ICE),194,1350
3652,Automatic,2143,Diesel,Internal Combustion Engine (ICE),199,1350
3653,Automatic,2143,Diesel,Internal Combustion Engine (ICE),202,1350
3654,Automatic,2143,Diesel,Internal Combustion Engine (ICE),198,1350
3655,Automatic,2143,Diesel,Internal Combustion Engine (ICE),200,1350
3668,Automatic,2143,Diesel,Internal Combustion Engine (ICE),195,1350
3669,Automatic,2143,Diesel,Internal Combustion Engine (ICE),197,1350
3670,Automatic,2143,Diesel,Internal Combustion Engine (ICE),200,1350
3671,Automatic,2143,Diesel,Internal Combustion Engine (ICE),202,1350
3672,Automatic,2143,Diesel,Internal Combustion Engine (ICE),200,1350
3673,Automatic,2143,Diesel,Internal Combustion Engine (ICE),203,1350
3674,Automatic,2143,Diesel,Internal Combustion Engine (ICE),201,1350
3675,Automatic,2143,Diesel,Internal Combustion Engine (ICE),194,1350
3676,Automatic,2143,Diesel,Internal Combustion Engine (ICE),196,1350
3677,Automatic,2143,Diesel,Internal Combustion Engine (ICE),197,1350
3678,Automatic,2143,Diesel,Internal Combustion Engine (ICE),197,1350
3679,Automatic,2143,Diesel,Internal Combustion Engine (ICE),198,1350
3680,Automatic,2143,Diesel,Internal Combustion Engine (ICE),197,1350
3407,Automatic,2925,Diesel,Internal Combustion Engine (ICE),178,2700
3408,Automatic,2925,Diesel,Internal Combustion Engine (ICE),197,2700
3421,Automatic,2925,Diesel,Internal Combustion Engine (ICE),176,2700
3422,Automatic,2925,Diesel,Internal Combustion Engine (ICE),198,2700
3439,Automatic,2925,Diesel,Internal Combustion Engine (ICE),176,2700
3440,Automatic,2925,Diesel,Internal Combustion Engine (ICE),195,2700
3459,Automatic,2925,Diesel,Internal Combustion Engine (ICE),163,2700
3460,Automatic,2925,Diesel,Internal Combustion Engine (ICE),185,2700
3461,Automatic,2925,Diesel,Internal Combustion Engine (ICE),175,2700
3462,Automatic,2925,Diesel,Internal Combustion Engine (ICE),200,2700
3463,Automatic,2925,Diesel,Internal Combustion Engine (ICE),191,2700
3464,Automatic,2925,Diesel,Internal Combustion Engine (ICE),204,2700
3483,Automatic,2925,Diesel,Internal Combustion Engine (ICE),158,2700
3484,Automatic,2925,Diesel,Internal Combustion Engine (ICE),180,2700
3485,Automatic,2925,Diesel,Internal Combustion Engine (ICE),173,2700
3486,Automatic,2925,Diesel,Internal Combustion Engine (ICE),196,2700
3535,Automatic,2925,Diesel,Internal Combustion Engine (ICE),186,2700
3536,Automatic,2925,Diesel,Internal Combustion Engine (ICE),240,2700
3541,Automatic,2925,Diesel,Internal Combustion Engine (ICE),188,2700
3542,Automatic,2925,Diesel,Internal Combustion Engine (ICE),240,2700
3545,Automatic,2925,Diesel,Internal Combustion Engine (ICE),188,2700
3546,Automatic,2925,Diesel,Internal Combustion Engine (ICE),240,2700
3549,Automatic,2925,Diesel,Internal Combustion Engine (ICE),210,2700
3550,Automatic,2925,Diesel,Internal Combustion Engine (ICE),252,2700
3561,Automatic,2925,Diesel,Internal Combustion Engine (ICE),168,2700
3562,Automatic,2925,Diesel,Internal Combustion Engine (ICE),190,2700
3563,Automatic,2925,Diesel,Internal Combustion Engine (ICE),168,2700
3564,Automatic,2925,Diesel,Internal Combustion Engine (ICE),188,2700
3831,Automatic,2925,Diesel,Internal Combustion Engine (ICE),178,2700
3832,Automatic,2925,Diesel,Internal Combustion Engine (ICE),197,2700
3841,Automatic,2925,Diesel,Internal Combustion Engine (ICE),178,2700
3842,Automatic,2925,Diesel,Internal Combustion Engine (ICE),198,2700
3853,Automatic,2925,Diesel,Internal Combustion Engine (ICE),175,2700
3854,Automatic,2925,Diesel,Internal Combustion Engine (ICE),195,2700
3865,Automatic,2925,Diesel,Internal Combustion Engine (ICE),177,2700
3866,Automatic,2925,Diesel,Internal Combustion Engine (ICE),199,2700
3881,Automatic,2925,Diesel,Internal Combustion Engine (ICE),172,2700
3882,Automatic,2925,Diesel,Internal Combustion Engine (ICE),194,2700
3959,Automatic,2925,Diesel,Internal Combustion Engine (ICE),188,2700
3960,Automatic,2925,Diesel,Internal Combustion Engine (ICE),240,2700
3965,Automatic,2925,Diesel,Internal Combustion Engine (ICE),186,2700
3966,Automatic,2925,Diesel,Internal Combustion Engine (ICE),240,2700
3967,Automatic,2925,Diesel,Internal Combustion Engine (ICE),189,2700
3968,Automatic,2925,Diesel,Internal Combustion Engine (ICE),240,2700
3977,Automatic,2925,Diesel,Internal Combustion Engine (ICE),210,2700
3978,Automatic,2925,Diesel,Internal Combustion Engine (ICE),252,2700
4003,Automatic,2925,Diesel,Internal Combustion Engine (ICE),168,2700
4004,Automatic,2925,Diesel,Internal Combustion Engine (ICE),190,2700
4011,Automatic,2925,Diesel,Internal Combustion Engine (ICE),168,2700
4012,Automatic,2925,Diesel,Internal Combustion Engine (ICE),188,2700
4155,Automatic,2925,Diesel,Internal Combustion Engine (ICE),175,2700
4156,Automatic,2925,Diesel,Internal Combustion Engine (ICE),196,2700
4165,Automatic,2925,Diesel,Internal Combustion Engine (ICE),178,2700
4166,Automatic,2925,Diesel,Internal Combustion Engine (ICE),198,2700
4177,Automatic,2925,Diesel,Internal Combustion Engine (ICE),175,2700
4178,Automatic,2925,Diesel,Internal Combustion Engine (ICE),195,2700
4193,Automatic,2925,Diesel,Internal Combustion Engine (ICE),177,2700
4194,Automatic,2925,Diesel,Internal Combustion Engine (ICE),200,2700
4209,Automatic,2925,Diesel,Internal Combustion Engine (ICE),173,2700
4210,Automatic,2925,Diesel,Internal Combustion Engine (ICE),195,2700
4227,Automatic,2925,Diesel,Internal Combustion Engine (ICE),290,2700
4228,Automatic,2925,Diesel,Internal Combustion Engine (ICE),288,2700
4291,Automatic,2925,Diesel,Internal Combustion Engine (ICE),195,2700
4292,Automatic,2925,Diesel,Internal Combustion Engine (ICE),228,2700
4301,Automatic,2925,Diesel,Internal Combustion Engine (ICE),189,2700
4302,Automatic,2925,Diesel,Internal Combustion Engine (ICE),240,2700
4307,Automatic,2925,Diesel,Internal Combustion Engine (ICE),210,2700
4308,Automatic,2925,Diesel,Internal Combustion Engine (ICE),251,2700
4315,Automatic,2925,Diesel,Internal Combustion Engine (ICE),168,2700
4316,Automatic,2925,Diesel,Internal Combustion Engine (ICE),169,2700
4317,Automatic,2925,Diesel,Internal Combustion Engine (ICE),200,2700
4318,Automatic,2925,Diesel,Internal Combustion Engine (ICE),202,2700
